LineId,Content,EventId,EventTemplate
10877,[client 198.54.202.226] File does not exist: /var/www/html/phpgroupware,E24,[client <*>] File does not exist: <*>
10878,[client 196.25.255.210] File does not exist: /var/www/html/phpgroupware,E24,[client <*>] File does not exist: <*>
10879,[client 198.54.202.226] File does not exist: /var/www/html/phpgroupware,E24,[client <*>] File does not exist: <*>
10880,[client 196.25.255.210] File does not exist: /var/www/html/phpgroupware,E24,[client <*>] File does not exist: <*>
10881,[client 198.54.202.226] File does not exist: /var/www/html/phpgroupware,E24,[client <*>] File does not exist: <*>
10882,[client 203.186.238.176] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10883,[client 61.10.7.173] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10884,[client 61.30.137.198] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10885,[client 211.223.10.183] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10886,[client 61.10.7.124] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10887,[client 68.236.170.254] File does not exist: /var/www/html/scripts/..%5c%5c..,E24,[client <*>] File does not exist: <*>
10888,[client 60.210.40.34] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10889,[client 211.20.38.189] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10890,[client 67.164.93.203] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10891,[client 64.168.33.52] File does not exist: /var/www/html/scripts/..%5c%5c..,E24,[client <*>] File does not exist: <*>
10892,[client 64.236.128.14] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10893,[client 70.251.210.16] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10894,[client 68.90.224.52] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10895,[client 61.55.133.60] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10896,[client 69.38.65.93] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10897,[client 61.236.71.229] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10898,[client 66.215.216.16] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10899,[client 211.209.44.77] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10900,[client 61.180.66.157] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10901,[client 61.146.41.126] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10902,[client 221.13.181.8] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10903,[client 207.216.192.105] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10904,[client 218.107.250.162] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10905,[client 24.70.28.41] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10906,[client 205.246.11.130] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10907,[client 203.186.238.188] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10908,[client 12.41.68.150] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10909,[client 218.6.144.64] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10910,[client 68.186.185.2] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10911,[client 211.21.77.62] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
10912,[client 207.148.210.30] File does not exist: /var/www/html/phpmyadmin,E24,[client <*>] File does not exist: <*>
10913,[client 207.148.210.30] File does not exist: /var/www/html/phpmyadmin,E24,[client <*>] File does not exist: <*>
10914,[client 207.148.210.30] File does not exist: /var/www/html/phpmyadmin,E24,[client <*>] File does not exist: <*>
10915,[client 207.148.210.30] File does not exist: /var/www/html/phpmyadmin,E24,[client <*>] File does not exist: <*>
10916,[client 207.148.210.30] File does not exist: /var/www/html/phpmyadmin,E24,[client <*>] File does not exist: <*>
10917,[client 207.148.210.30] File does not exist: /var/www/html/phpmyadmin,E24,[client <*>] File does not exist: <*>
10918,[client 207.148.210.30] File does not exist: /var/www/html/phpmyadmin,E24,[client <*>] File does not exist: <*>
10919,[client 65.186.80.77] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10920,[client 206.248.69.78] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10921,[client 203.218.8.60] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10922,[client 68.143.97.146] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10923,[client 218.56.152.50] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10924,[client 71.80.182.119] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10925,[client 216.61.204.185] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10926,[client 201.138.209.64] File does not exist: /var/www/html/scripts/root.exe,E24,[client <*>] File does not exist: <*>
10927,[client 201.138.209.64] File does not exist: /var/www/html/MSADC,E24,[client <*>] File does not exist: <*>
10928,[client 201.138.209.64] File does not exist: /var/www/html/c,E24,[client <*>] File does not exist: <*>
10929,[client 201.138.209.64] File does not exist: /var/www/html/d,E24,[client <*>] File does not exist: <*>
10930,[client 201.138.209.64] File does not exist: /var/www/html/scripts/..%5c..,E24,[client <*>] File does not exist: <*>
10931,[client 201.138.209.64] File does not exist: /var/www/html/_vti_bin,E24,[client <*>] File does not exist: <*>
10932,[client 201.138.209.64] File does not exist: /var/www/html/_mem_bin,E24,[client <*>] File does not exist: <*>
10933,[client 201.138.209.64] File does not exist: /var/www/html/msadc,E24,[client <*>] File does not exist: <*>
10934,[client 201.138.209.64] File does not exist: /var/www/html/scripts/..\xc1\x1c..,E24,[client <*>] File does not exist: <*>
10935,[client 201.138.209.64] File does not exist: /var/www/html/scripts/..\xc0\xaf..,E24,[client <*>] File does not exist: <*>
10936,[client 201.138.209.64] File does not exist: /var/www/html/scripts/..\xc1\x9c..,E24,[client <*>] File does not exist: <*>
10937,[client 201.138.209.64] File does not exist: /var/www/html/scripts/..%5c..,E24,[client <*>] File does not exist: <*>
10938,[client 201.138.209.64] File does not exist: /var/www/html/scripts/..%2f..,E24,[client <*>] File does not exist: <*>
10939,[client 69.251.145.174] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10940,[client 211.233.62.80] File does not exist: /var/www/html/oscommerce,E24,[client <*>] File does not exist: <*>
10941,[client 211.233.62.80] File does not exist: /var/www/html/osc,E24,[client <*>] File does not exist: <*>
10942,[client 211.233.62.80] File does not exist: /var/www/html/osCommerce,E24,[client <*>] File does not exist: <*>
10943,[client 211.233.62.80] File does not exist: /var/www/html/catalog,E24,[client <*>] File does not exist: <*>
10944,[client 211.233.62.80] File does not exist: /var/www/html/admin,E24,[client <*>] File does not exist: <*>
10945,[client 211.233.62.80] File does not exist: /var/www/html/store,E24,[client <*>] File does not exist: <*>
10946,[client 211.233.62.80] File does not exist: /var/www/html/onlineshop,E24,[client <*>] File does not exist: <*>
10947,[client 211.233.62.80] File does not exist: /var/www/html/shop,E24,[client <*>] File does not exist: <*>
10948,[client 70.66.203.111] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10949,[client 221.2.164.7] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10950,[client 70.184.219.98] Directory index forbidden by rule: /var/www/html/,E11,[client <*>] Directory index forbidden by rule: <*>
10951,"Graceful restart requested, doing restart",E12,"Graceful restart requested, doing restart"
10952,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10953,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10954,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10955,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10956,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10957,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10958,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10959,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10960,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10961,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10962,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10963,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10964,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10965,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10966,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10967,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10968,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10969,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10970,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10971,mod_jk2 Shutting down,E26,mod_jk2 Shutting down
10972,Digest: generating secret for digest authentication ...,E4,Digest: generating secret for digest authentication ...
10973,Digest: done,E29,Digest: done
10974,LDAP: Built with OpenLDAP LDAP SDK,E20,LDAP: Built with OpenLDAP LDAP SDK
10975,LDAP: SSL support unavailable,E23,LDAP: SSL support unavailable
10976,"env.createBean2(): Factory error creating channel.jni:jni ( channel.jni, jni)",E10,"env.createBean2(): Factory error creating <*> (<*>, <*>)"
10977,config.update(): Can't create channel.jni:jni,E21,config.update(): Can't create <*>
10978,"env.createBean2(): Factory error creating vm: ( vm, )",E10,"env.createBean2(): Factory error creating <*> (<*>, <*>)"
10979,config.update(): Can't create vm:,E21,config.update(): Can't create <*>
10980,"env.createBean2(): Factory error creating worker.jni:onStartup ( worker.jni, onStartup)",E10,"env.createBean2(): Factory error creating <*> (<*>, <*>)"
10981,config.update(): Can't create worker.jni:onStartup,E21,config.update(): Can't create <*>
10982,"env.createBean2(): Factory error creating worker.jni:onShutdown ( worker.jni, onShutdown)",E10,"env.createBean2(): Factory error creating <*> (<*>, <*>)"
10983,config.update(): Can't create worker.jni:onShutdown,E21,config.update(): Can't create <*>
10984,mod_python: Creating 32 session mutexes based on 150 max processes and 0 max threads.,E2,mod_python: Creating <*> session mutexes based on <*> max processes and <*> max threads.
10985,mod_security/1.9dev2 configured,E25,mod_security/<*> configured
10986,Apache/2.0.49 (Fedora) configured -- resuming normal operations,E8,Apache/<*> configured -- resuming normal operations
10987,jk2_init() Can't find child 13831 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
10988,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
10989,mod_jk child init 1 -2,E28,mod_jk child init <*>
10990,jk2_init() Can't find child 13832 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
10991,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
10992,mod_jk child init 1 -2,E28,mod_jk child init <*>
10993,jk2_init() Can't find child 13833 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
10994,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
10995,mod_jk child init 1 -2,E28,mod_jk child init <*>
10996,jk2_init() Found child 13834 in scoreboard slot 6,E15,jk2_init() Found child <*> in scoreboard slot <*>
10997,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
10998,mod_jk child workerEnv in error state 1,E17,mod_jk child workerEnv in error state <*>
10999,jk2_init() Can't find child 13835 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
11000,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
11001,mod_jk child init 1 -2,E28,mod_jk child init <*>
11002,jk2_init() Can't find child 13836 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
11003,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
11004,mod_jk child init 1 -2,E28,mod_jk child init <*>
11005,jk2_init() Can't find child 13837 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
11006,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
11007,mod_jk child init 1 -2,E28,mod_jk child init <*>
11008,jk2_init() Can't find child 13838 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
11009,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
